type,subid,chosetarget,choselure,choseunique,searchtype,targetcolor,targetshape,targetsaturation,targetword,rtsearch,adjective_used
scalar-prosody,9,TRUE,FALSE,FALSE,sedivy,red,6,NA,koba,4598,TRUE
scalar-prosody,176,FALSE,FALSE,FALSE,uniquetarget,red,12,NA,lomet,9418,FALSE
scalar-prosody,176,FALSE,TRUE,TRUE,sedivy,red,18,NA,dax,6129,FALSE
scalar-prosody,176,FALSE,TRUE,TRUE,sedivy,blue,4,NA,blicket,6841,TRUE
scalar-prosody,176,TRUE,FALSE,TRUE,uniquetarget,purple,5,NA,zorp,5003,FALSE
scalar-prosody,176,TRUE,FALSE,FALSE,sedivy,blue,14,NA,gade,5314,TRUE
scalar-prosody,176,TRUE,FALSE,TRUE,uniquetarget,green,19,NA,quen,6592,TRUE
scalar-prosody,176,FALSE,TRUE,TRUE,sedivy,blue,16,NA,koba,9334,FALSE
scalar-prosody,176,TRUE,FALSE,TRUE,uniquetarget,purple,15,NA,boti,4577,TRUE
scalar-prosody,106,TRUE,FALSE,TRUE,uniquetarget,green,12,NA,blicket,11691,TRUE
scalar-prosody,106,TRUE,FALSE,FALSE,sedivy,purple,20,NA,boti,8104,TRUE
scalar-prosody,106,TRUE,FALSE,TRUE,uniquetarget,green,17,NA,lomet,5593,FALSE
scalar-prosody,106,TRUE,FALSE,TRUE,uniquetarget,purple,13,NA,gade,4529,FALSE
scalar-prosody,106,FALSE,TRUE,TRUE,sedivy,green,9,NA,zorp,4804,FALSE
scalar-prosody,106,FALSE,FALSE,FALSE,uniquetarget,purple,5,NA,dax,16242,TRUE
scalar-prosody,106,FALSE,TRUE,TRUE,sedivy,green,14,NA,sprock,6206,FALSE
scalar-prosody,106,TRUE,FALSE,FALSE,sedivy,blue,3,NA,flib,4709,TRUE
scalar-prosody,204,TRUE,FALSE,FALSE,sedivy,purple,18,NA,wug,8436,FALSE
scalar-prosody,204,TRUE,FALSE,TRUE,uniquetarget,green,4,NA,dax,3522,TRUE
scalar-prosody,204,FALSE,TRUE,TRUE,sedivy,red,14,NA,koba,3685,FALSE
scalar-prosody,204,TRUE,FALSE,TRUE,uniquetarget,red,11,NA,zorp,9961,FALSE
scalar-prosody,204,FALSE,TRUE,TRUE,sedivy,blue,13,NA,quen,4147,TRUE
scalar-prosody,204,TRUE,FALSE,TRUE,uniquetarget,purple,20,NA,gade,3083,FALSE
scalar-prosody,204,TRUE,FALSE,TRUE,uniquetarget,purple,12,NA,flib,2521,TRUE
scalar-prosody,204,FALSE,TRUE,TRUE,sedivy,green,8,NA,lomet,2768,TRUE
scalar-prosody,189,FALSE,FALSE,FALSE,uniquetarget,blue,7,NA,blicket,22879,FALSE
scalar-prosody,189,TRUE,FALSE,FALSE,sedivy,green,4,NA,zorp,22120,TRUE
scalar-prosody,189,FALSE,FALSE,FALSE,uniquetarget,red,11,NA,wug,6813,TRUE
scalar-prosody,189,FALSE,FALSE,FALSE,sedivy,red,19,NA,gade,3855,FALSE
scalar-prosody,189,FALSE,TRUE,TRUE,sedivy,green,2,NA,dax,4123,TRUE
scalar-prosody,189,TRUE,FALSE,TRUE,uniquetarget,red,17,NA,boti,4369,TRUE
scalar-prosody,189,FALSE,TRUE,TRUE,sedivy,red,13,NA,flib,3288,FALSE
scalar-prosody,189,TRUE,FALSE,TRUE,uniquetarget,red,16,NA,toma,3588,FALSE
